YEAR,DOY,T2M,RH2M,PRECTOTCORR,ESTADO,CIDADE,REGIAO,DATE,HEAT_INDEX,TENDENCIA_AQUECIMENTO,AUMENTO_VS_2019
2022,225,16.21,85.18,0.0,RS,Porto Alegre,Sul,2022-08-13,16.21,17.860301369863013,-3.734931506849314
2022,225,16.21,85.18,0.0,RS,Porto Alegre,Sul,2022-08-13,16.21,17.830246575342464,-3.734931506849314
2022,226,16.88,86.34,0.51,RS,Porto Alegre,Sul,2022-08-14,16.88,17.80202739726027,-3.064931506849316
2022,226,16.88,86.34,0.51,RS,Porto Alegre,Sul,2022-08-14,16.88,17.780383561643838,-3.064931506849316
2022,227,19.57,84.35,26.05,RS,Porto Alegre,Sul,2022-08-15,19.57,17.766109589041097,-0.37493150684931464
2022,227,19.57,84.35,26.05,RS,Porto Alegre,Sul,2022-08-15,19.57,17.755068493150684,-0.37493150684931464
2022,228,13.58,85.66,1.18,RS,Porto Alegre,Sul,2022-08-16,13.58,17.727616438356165,-6.364931506849315
2022,228,13.58,85.66,1.18,RS,Porto Alegre,Sul,2022-08-16,13.58,17.696493150684933,-6.364931506849315
2022,229,16.15,86.67,0.13,RS,Porto Alegre,Sul,2022-08-17,16.15,17.67241095890411,-3.7949315068493163
2022,229,16.15,86.67,0.13,RS,Porto Alegre,Sul,2022-08-17,16.15,17.648931506849316,-3.7949315068493163
2022,230,11.84,83.46,13.84,RS,Porto Alegre,Sul,2022-08-18,11.84,17.61364383561644,-8.104931506849315
2022,230,11.84,83.46,13.84,RS,Porto Alegre,Sul,2022-08-18,11.84,17.577972602739727,-8.104931506849315
2022,231,8.26,73.81,0.07,RS,Porto Alegre,Sul,2022-08-19,8.26,17.53249315068493,-11.684931506849315
2022,231,8.26,73.81,0.07,RS,Porto Alegre,Sul,2022-08-19,8.26,17.490575342465753,-11.684931506849315
2022,232,8.78,81.75,0.69,RS,Porto Alegre,Sul,2022-08-20,8.78,17.450082191780822,-11.164931506849316
2022,232,8.78,81.75,0.69,RS,Porto Alegre,Sul,2022-08-20,8.78,17.405616438356166,-11.164931506849316
2022,233,11.62,83.78,0.0,RS,Porto Alegre,Sul,2022-08-21,11.62,17.368931506849314,-8.324931506849316
2022,233,11.62,83.78,0.0,RS,Porto Alegre,Sul,2022-08-21,11.62,17.325698630136987,-8.324931506849316
2022,234,13.57,87.94,0.03,RS,Porto Alegre,Sul,2022-08-22,13.57,17.287808219178082,-6.374931506849315
2022,234,13.57,87.94,0.03,RS,Porto Alegre,Sul,2022-08-22,13.57,17.251561643835615,-6.374931506849315
2022,235,14.93,84.95,0.02,RS,Porto Alegre,Sul,2022-08-23,14.93,17.21904109589041,-5.014931506849315
2022,235,14.93,84.95,0.02,RS,Porto Alegre,Sul,2022-08-23,14.93,17.18619178082192,-5.014931506849315
2022,236,17.2,82.22,0.07,RS,Porto Alegre,Sul,2022-08-24,17.2,17.159561643835616,-2.7449315068493156
2022,236,17.2,82.22,0.07,RS,Porto Alegre,Sul,2022-08-24,17.2,17.137561643835618,-2.7449315068493156
2022,237,19.84,80.4,0.09,RS,Porto Alegre,Sul,2022-08-25,19.84,17.122794520547945,-0.10493150684931507
2022,237,19.84,80.4,0.09,RS,Porto Alegre,Sul,2022-08-25,19.84,17.106520547945205,-0.10493150684931507
2022,238,18.45,85.44,0.03,RS,Porto Alegre,Sul,2022-08-26,18.45,17.086438356164383,-1.4949315068493156
2022,238,18.45,85.44,0.03,RS,Porto Alegre,Sul,2022-08-26,18.45,17.06290410958904,-1.4949315068493156
2022,239,20.01,85.18,1.64,RS,Porto Alegre,Sul,2022-08-27,392.95411747749415,17.04364383561644,0.06506849315068663
2022,239,20.01,85.18,1.64,RS,Porto Alegre,Sul,2022-08-27,392.95411747749415,17.020301369863013,0.06506849315068663
2022,240,11.05,77.76,14.69,RS,Porto Alegre,Sul,2022-08-28,11.05,16.97241095890411,-8.894931506849314
2022,240,11.05,77.76,14.69,RS,Porto Alegre,Sul,2022-08-28,11.05,16.919534246575342,-8.894931506849314
2022,241,9.38,80.66,0.02,RS,Porto Alegre,Sul,2022-08-29,9.38,16.86208219178082,-10.564931506849314
2022,241,9.38,80.66,0.02,RS,Porto Alegre,Sul,2022-08-29,9.38,16.807260273972602,-10.564931506849314
2022,242,11.82,85.58,0.02,RS,Porto Alegre,Sul,2022-08-30,11.82,16.759123287671237,-8.124931506849315
2022,242,11.82,85.58,0.02,RS,Porto Alegre,Sul,2022-08-30,11.82,16.723890410958905,-8.124931506849315
2022,243,13.59,84.51,0.05,RS,Porto Alegre,Sul,2022-08-31,13.59,16.693506849315067,-6.354931506849315
2022,243,13.59,84.51,0.05,RS,Porto Alegre,Sul,2022-08-31,13.59,16.658136986301372,-6.354931506849315
2022,244,17.2,85.65,0.39,RS,Porto Alegre,Sul,2022-09-01,17.2,16.632657534246576,-2.7449315068493156
2022,244,17.2,85.65,0.39,RS,Porto Alegre,Sul,2022-09-01,17.2,16.606027397260274,-2.7449315068493156
2022,245,16.83,89.98,11.02,RS,Porto Alegre,Sul,2022-09-02,16.83,16.578383561643836,-3.1149315068493166
2022,245,16.83,89.98,11.02,RS,Porto Alegre,Sul,2022-09-02,16.83,16.54786301369863,-3.1149315068493166
2022,246,11.08,82.51,0.06,RS,Porto Alegre,Sul,2022-09-03,11.08,16.50158904109589,-8.864931506849315
2022,246,11.08,82.51,0.06,RS,Porto Alegre,Sul,2022-09-03,11.08,16.450273972602737,-8.864931506849315
2022,247,12.5,76.97,0.04,RS,Porto Alegre,Sul,2022-09-04,12.5,16.402849315068494,-7.444931506849315
2022,247,12.5,76.97,0.04,RS,Porto Alegre,Sul,2022-09-04,12.5,16.358054794520548,-7.444931506849315
2022,248,13.44,85.02,0.1,RS,Porto Alegre,Sul,2022-09-05,13.44,16.315835616438356,-6.504931506849315
2022,248,13.44,85.02,0.1,RS,Porto Alegre,Sul,2022-09-05,13.44,16.275726027397262,-6.504931506849315
2022,249,16.51,87.7,0.43,RS,Porto Alegre,Sul,2022-09-06,16.51,16.244027397260272,-3.4349315068493134
2022,249,16.51,87.7,0.43,RS,Porto Alegre,Sul,2022-09-06,16.51,16.222356164383562,-3.4349315068493134
2022,250,18.56,84.44,0.66,RS,Porto Alegre,Sul,2022-09-07,18.56,16.206301369863013,-1.3849315068493162
2022,250,18.56,84.44,0.66,RS,Porto Alegre,Sul,2022-09-07,18.56,16.18682191780822,-1.3849315068493162
2022,251,19.34,84.71,0.12,RS,Porto Alegre,Sul,2022-09-08,19.34,16.169479452054794,-0.6049315068493151
2022,251,19.34,84.71,0.12,RS,Porto Alegre,Sul,2022-09-08,19.34,16.151999999999997,-0.6049315068493151
2022,252,20.63,86.08,19.2,RS,Porto Alegre,Sul,2022-09-09,408.18654061625534,16.138054794520546,0.6850684931506841
2022,252,20.63,86.08,19.2,RS,Porto Alegre,Sul,2022-09-09,408.18654061625534,16.135013698630136,0.6850684931506841
2022,253,11.72,73.82,0.75,RS,Porto Alegre,Sul,2022-09-10,11.72,16.107561643835616,-8.224931506849314
2022,253,11.72,73.82,0.75,RS,Porto Alegre,Sul,2022-09-10,11.72,16.083972602739728,-8.224931506849314
2022,254,12.5,76.34,0.01,RS,Porto Alegre,Sul,2022-09-11,12.5,16.06252054794521,-7.444931506849315
2022,254,12.5,76.34,0.01,RS,Porto Alegre,Sul,2022-09-11,12.5,16.040000000000003,-7.444931506849315
2022,255,15.97,86.78,0.02,RS,Porto Alegre,Sul,2022-09-12,15.97,16.026986301369863,-3.9749315068493143
2022,255,15.97,86.78,0.02,RS,Porto Alegre,Sul,2022-09-12,15.97,16.01117808219178,-3.9749315068493143
2022,256,16.14,85.64,0.02,RS,Porto Alegre,Sul,2022-09-13,16.14,15.995835616438358,-3.8049315068493144
2022,256,16.14,85.64,0.02,RS,Porto Alegre,Sul,2022-09-13,16.14,15.97717808219178,-3.8049315068493144
2022,257,15.13,88.3,2.64,RS,Porto Alegre,Sul,2022-09-14,15.13,15.955753424657532,-4.814931506849314
2022,257,15.13,88.3,2.64,RS,Porto Alegre,Sul,2022-09-14,15.13,15.932328767123288,-4.814931506849314
2022,258,16.07,87.15,2.05,RS,Porto Alegre,Sul,2022-09-15,16.07,15.911479452054794,-3.8749315068493146
2022,258,16.07,87.15,2.05,RS,Porto Alegre,Sul,2022-09-15,16.07,15.89219178082192,-3.8749315068493146
2022,259,15.67,84.73,0.06,RS,Porto Alegre,Sul,2022-09-16,15.67,15.871808219178082,-4.274931506849315
2022,259,15.67,84.73,0.06,RS,Porto Alegre,Sul,2022-09-16,15.67,15.839945205479452,-4.274931506849315
2022,260,15.45,81.13,0.01,RS,Porto Alegre,Sul,2022-09-17,15.45,15.807479452054796,-4.494931506849316
2022,260,15.45,81.13,0.01,RS,Porto Alegre,Sul,2022-09-17,15.45,15.793972602739727,-4.494931506849316
2022,261,15.78,81.5,0.55,RS,Porto Alegre,Sul,2022-09-18,15.78,15.781369863013698,-4.164931506849316
2022,261,15.78,81.5,0.55,RS,Porto Alegre,Sul,2022-09-18,15.78,15.772054794520548,-4.164931506849316
2022,262,15.95,91.39,20.68,RS,Porto Alegre,Sul,2022-09-19,15.95,15.763205479452056,-3.9949315068493156
2022,262,15.95,91.39,20.68,RS,Porto Alegre,Sul,2022-09-19,15.95,15.751534246575343,-3.9949315068493156
2022,263,16.1,87.5,0.46,RS,Porto Alegre,Sul,2022-09-20,16.1,15.740273972602742,-3.8449315068493135
2022,263,16.1,87.5,0.46,RS,Porto Alegre,Sul,2022-09-20,16.1,15.72049315068493,-3.8449315068493135
2022,264,16.03,85.36,5.15,RS,Porto Alegre,Sul,2022-09-21,16.03,15.700520547945205,-3.914931506849314
2022,264,16.03,85.36,5.15,RS,Porto Alegre,Sul,2022-09-21,16.03,15.683698630136988,-3.914931506849314
2022,265,14.51,86.84,6.8,RS,Porto Alegre,Sul,2022-09-22,14.51,15.662712328767121,-5.434931506849315
2022,265,14.51,86.84,6.8,RS,Porto Alegre,Sul,2022-09-22,14.51,15.63641095890411,-5.434931506849315
2022,266,12.14,75.74,0.04,RS,Porto Alegre,Sul,2022-09-23,12.14,15.603616438356164,-7.804931506849314
2022,266,12.14,75.74,0.04,RS,Porto Alegre,Sul,2022-09-23,12.14,15.581726027397263,-7.804931506849314
2022,267,13.21,74.79,0.03,RS,Porto Alegre,Sul,2022-09-24,13.21,15.56276712328767,-6.734931506849314
2022,267,13.21,74.79,0.03,RS,Porto Alegre,Sul,2022-09-24,13.21,15.545068493150685,-6.734931506849314
2022,268,15.1,87.22,0.02,RS,Porto Alegre,Sul,2022-09-25,15.1,15.53254794520548,-4.844931506849315
2022,268,15.1,87.22,0.02,RS,Porto Alegre,Sul,2022-09-25,15.1,15.515753424657534,-4.844931506849315
2022,269,19.35,81.93,0.07,RS,Porto Alegre,Sul,2022-09-26,19.35,15.510602739726027,-0.5949315068493135
2022,269,19.35,81.93,0.07,RS,Porto Alegre,Sul,2022-09-26,19.35,15.504301369863013,-0.5949315068493135
2022,270,18.08,81.89,0.06,RS,Porto Alegre,Sul,2022-09-27,18.08,15.494520547945205,-1.8649315068493166
2022,270,18.08,81.89,0.06,RS,Porto Alegre,Sul,2022-09-27,18.08,15.48013698630137,-1.8649315068493166
2022,271,15.39,83.2,0.0,RS,Porto Alegre,Sul,2022-09-28,15.39,15.458383561643837,-4.554931506849314
2022,271,15.39,83.2,0.0,RS,Porto Alegre,Sul,2022-09-28,15.39,15.448931506849314,-4.554931506849314
2022,272,14.71,77.47,0.22,RS,Porto Alegre,Sul,2022-09-29,14.71,15.437616438356164,-5.234931506849314
2022,272,14.71,77.47,0.22,RS,Porto Alegre,Sul,2022-09-29,14.71,15.43772602739726,-5.234931506849314
2022,273,16.27,83.97,6.93,RS,Porto Alegre,Sul,2022-09-30,16.27,15.442109589041095,-3.6749315068493154
2022,273,16.27,83.97,6.93,RS,Porto Alegre,Sul,2022-09-30,16.27,15.44213698630137,-3.6749315068493154
2022,274,16.65,87.96,0.18,RS,Porto Alegre,Sul,2022-10-01,16.65,15.443205479452056,-3.2949315068493163
2022,274,16.65,87.96,0.18,RS,Porto Alegre,Sul,2022-10-01,16.65,15.438630136986303,-3.2949315068493163
2022,275,15.95,85.72,0.1,RS,Porto Alegre,Sul,2022-10-02,15.95,15.43213698630137,-3.9949315068493156
2022,275,15.95,85.72,0.1,RS,Porto Alegre,Sul,2022-10-02,15.95,15.42123287671233,-3.9949315068493156
2022,276,15.09,81.92,0.03,RS,Porto Alegre,Sul,2022-10-03,15.09,15.407972602739726,-4.854931506849315
2022,276,15.09,81.92,0.03,RS,Porto Alegre,Sul,2022-10-03,15.09,15.392575342465753,-4.854931506849315
2022,277,14.18,79.4,0.01,RS,Porto Alegre,Sul,2022-10-04,14.18,15.37468493150685,-5.764931506849315
2022,277,14.18,79.4,0.01,RS,Porto Alegre,Sul,2022-10-04,14.18,15.36090410958904,-5.764931506849315
2022,278,16.12,83.24,0.13,RS,Porto Alegre,Sul,2022-10-05,16.12,15.352438356164384,-3.824931506849314
2022,278,16.12,83.24,0.13,RS,Porto Alegre,Sul,2022-10-05,16.12,15.342986301369864,-3.824931506849314
2022,279,19.32,93.08,12.04,RS,Porto Alegre,Sul,2022-10-06,19.32,15.342301369863012,-0.6249315068493146
2022,279,19.32,93.08,12.04,RS,Porto Alegre,Sul,2022-10-06,19.32,15.341287671232877,-0.6249315068493146
2022,280,17.7,79.05,4.89,RS,Porto Alegre,Sul,2022-10-07,17.7,15.335835616438358,-2.2449315068493156
2022,280,17.7,79.05,4.89,RS,Porto Alegre,Sul,2022-10-07,17.7,15.327561643835617,-2.2449315068493156
2022,281,18.22,77.07,0.03,RS,Porto Alegre,Sul,2022-10-08,18.22,15.320712328767122,-1.724931506849316
2022,281,18.22,77.07,0.03,RS,Porto Alegre,Sul,2022-10-08,18.22,15.31386301369863,-1.724931506849316
2022,282,14.24,71.31,0.2,RS,Porto Alegre,Sul,2022-10-09,14.24,15.296109589041096,-5.704931506849315
2022,282,14.24,71.31,0.2,RS,Porto Alegre,Sul,2022-10-09,14.24,15.276438356164386,-5.704931506849315
2022,283,13.0,78.87,4.51,RS,Porto Alegre,Sul,2022-10-10,13.0,15.2533698630137,-6.944931506849315
2022,283,13.0,78.87,4.51,RS,Porto Alegre,Sul,2022-10-10,13.0,15.22791780821918,-6.944931506849315
2022,284,18.91,88.15,8.08,RS,Porto Alegre,Sul,2022-10-11,18.91,15.218657534246576,-1.0349315068493148
2022,284,18.91,88.15,8.08,RS,Porto Alegre,Sul,2022-10-11,18.91,15.211150684931505,-1.0349315068493148
2022,285,18.02,84.4,0.69,RS,Porto Alegre,Sul,2022-10-12,18.02,15.201205479452057,-1.9249315068493154
2022,285,18.02,84.4,0.69,RS,Porto Alegre,Sul,2022-10-12,18.02,15.195424657534247,-1.9249315068493154
2022,286,18.83,81.39,0.15,RS,Porto Alegre,Sul,2022-10-13,18.83,15.19186301369863,-1.1149315068493166
2022,286,18.83,81.39,0.15,RS,Porto Alegre,Sul,2022-10-13,18.83,15.196273972602738,-1.1149315068493166
2022,287,16.12,77.77,0.19,RS,Porto Alegre,Sul,2022-10-14,16.12,15.193260273972603,-3.824931506849314
2022,287,16.12,77.77,0.19,RS,Porto Alegre,Sul,2022-10-14,16.12,15.19380821917808,-3.824931506849314
2022,288,16.7,83.24,2.34,RS,Porto Alegre,Sul,2022-10-15,16.7,15.195945205479454,-3.2449315068493156
2022,288,16.7,83.24,2.34,RS,Porto Alegre,Sul,2022-10-15,16.7,15.192219178082192,-3.2449315068493156
2022,289,19.78,85.68,2.72,RS,Porto Alegre,Sul,2022-10-16,19.78,15.196931506849316,-0.1649315068493138
2022,289,19.78,85.68,2.72,RS,Porto Alegre,Sul,2022-10-16,19.78,15.20221917808219,-0.1649315068493138
2022,290,18.26,85.35,0.24,RS,Porto Alegre,Sul,2022-10-17,18.26,15.203342465753426,-1.6849315068493134
2022,290,18.26,85.35,0.24,RS,Porto Alegre,Sul,2022-10-17,18.26,15.202164383561644,-1.6849315068493134
2022,291,18.95,88.17,0.65,RS,Porto Alegre,Sul,2022-10-18,18.95,15.202876712328768,-0.9949315068493156
2022,291,18.95,88.17,0.65,RS,Porto Alegre,Sul,2022-10-18,18.95,15.20241095890411,-0.9949315068493156
2022,292,19.52,86.19,0.21,RS,Porto Alegre,Sul,2022-10-19,19.52,15.203506849315067,-0.42493150684931535
2022,292,19.52,86.19,0.21,RS,Porto Alegre,Sul,2022-10-19,19.52,15.205369863013699,-0.42493150684931535
2022,293,20.47,89.53,2.24,RS,Porto Alegre,Sul,2022-10-20,468.66986668821585,15.209835616438356,0.5250684931506839
2022,293,20.47,89.53,2.24,RS,Porto Alegre,Sul,2022-10-20,468.66986668821585,15.212027397260275,0.5250684931506839
2022,294,20.96,85.77,5.86,RS,Porto Alegre,Sul,2022-10-21,403.4290813537697,15.215561643835617,1.015068493150686
2022,294,20.96,85.77,5.86,RS,Porto Alegre,Sul,2022-10-21,403.4290813537697,15.213972602739727,1.015068493150686
2022,295,19.14,82.12,0.54,RS,Porto Alegre,Sul,2022-10-22,19.14,15.207397260273972,-0.8049315068493144
2022,295,19.14,82.12,0.54,RS,Porto Alegre,Sul,2022-10-22,19.14,15.213397260273974,-0.8049315068493144
2022,296,17.81,80.97,0.12,RS,Porto Alegre,Sul,2022-10-23,17.81,15.215753424657533,-2.134931506849316
2022,296,17.81,80.97,0.12,RS,Porto Alegre,Sul,2022-10-23,17.81,15.2166301369863,-2.134931506849316
2022,297,17.57,82.23,0.0,RS,Porto Alegre,Sul,2022-10-24,17.57,15.216849315068492,-2.3749315068493146
2022,297,17.57,82.23,0.0,RS,Porto Alegre,Sul,2022-10-24,17.57,15.202246575342468,-2.3749315068493146
2022,298,19.2,82.82,0.0,RS,Porto Alegre,Sul,2022-10-25,19.2,15.192109589041095,-0.7449315068493156
2022,298,19.2,82.82,0.0,RS,Porto Alegre,Sul,2022-10-25,19.2,15.186027397260274,-0.7449315068493156
2022,299,23.1,80.08,0.34,RS,Porto Alegre,Sul,2022-10-26,321.815256885938,15.190630136986302,3.1550684931506865
2022,299,23.1,80.08,0.34,RS,Porto Alegre,Sul,2022-10-26,321.815256885938,15.185068493150682,3.1550684931506865
2022,300,22.07,78.6,4.12,RS,Porto Alegre,Sul,2022-10-27,301.769628183732,15.176684931506852,2.1250684931506854
2022,300,22.07,78.6,4.12,RS,Porto Alegre,Sul,2022-10-27,301.769628183732,15.185260273972602,2.1250684931506854
2022,301,20.68,75.0,0.0,RS,Porto Alegre,Sul,2022-10-28,258.3816117845007,15.190027397260275,0.7350684931506848
2022,301,20.68,75.0,0.0,RS,Porto Alegre,Sul,2022-10-28,258.3816117845007,15.204931506849313,0.7350684931506848
2022,302,23.16,84.71,2.32,RS,Porto Alegre,Sul,2022-10-29,388.66226981875064,15.2266301369863,3.215068493150685
2022,302,23.16,84.71,2.32,RS,Porto Alegre,Sul,2022-10-29,388.66226981875064,15.248438356164383,3.215068493150685
2022,303,24.21,85.08,4.95,RS,Porto Alegre,Sul,2022-10-30,395.5599909793907,15.273123287671234,4.265068493150686
2022,303,24.21,85.08,4.95,RS,Porto Alegre,Sul,2022-10-30,395.5599909793907,15.292027397260274,4.265068493150686
2022,304,15.41,82.17,31.79,RS,Porto Alegre,Sul,2022-10-31,15.41,15.28682191780822,-4.534931506849315
2022,304,15.41,82.17,31.79,RS,Porto Alegre,Sul,2022-10-31,15.41,15.288328767123287,-4.534931506849315
2022,305,13.24,73.07,0.98,RS,Porto Alegre,Sul,2022-11-01,13.24,15.283890410958904,-6.704931506849315
2022,305,13.24,73.07,0.98,RS,Porto Alegre,Sul,2022-11-01,13.24,15.275671232876713,-6.704931506849315
2022,306,14.19,72.35,0.04,RS,Porto Alegre,Sul,2022-11-02,14.19,15.270054794520547,-5.754931506849315
2022,306,14.19,72.35,0.04,RS,Porto Alegre,Sul,2022-11-02,14.19,15.260465753424656,-5.754931506849315
2022,307,15.32,72.51,0.05,RS,Porto Alegre,Sul,2022-11-03,15.32,15.253972602739728,-4.624931506849315
2022,307,15.32,72.51,0.05,RS,Porto Alegre,Sul,2022-11-03,15.32,15.249726027397259,-4.624931506849315
2022,308,16.84,76.03,0.02,RS,Porto Alegre,Sul,2022-11-04,16.84,15.249643835616437,-3.104931506849315
2022,308,16.84,76.03,0.02,RS,Porto Alegre,Sul,2022-11-04,16.84,15.25158904109589,-3.104931506849315
2022,309,16.98,80.37,0.02,RS,Porto Alegre,Sul,2022-11-05,16.98,15.253917808219178,-2.9649315068493145
2022,309,16.98,80.37,0.02,RS,Porto Alegre,Sul,2022-11-05,16.98,15.256849315068493,-2.9649315068493145
2022,310,17.0,81.74,1.22,RS,Porto Alegre,Sul,2022-11-06,17.0,15.259835616438357,-2.944931506849315
2022,310,17.0,81.74,1.22,RS,Porto Alegre,Sul,2022-11-06,17.0,15.264383561643836,-2.944931506849315
2022,311,17.24,81.21,4.49,RS,Porto Alegre,Sul,2022-11-07,17.24,15.269589041095893,-2.7049315068493165
2022,311,17.24,81.21,4.49,RS,Porto Alegre,Sul,2022-11-07,17.24,15.271561643835616,-2.7049315068493165
2022,312,16.25,86.81,7.56,RS,Porto Alegre,Sul,2022-11-08,16.25,15.27082191780822,-3.694931506849315
2022,312,16.25,86.81,7.56,RS,Porto Alegre,Sul,2022-11-08,16.25,15.268438356164383,-3.694931506849315
2022,313,17.64,84.46,1.35,RS,Porto Alegre,Sul,2022-11-09,17.64,15.26986301369863,-2.3049315068493144
2022,313,17.64,84.46,1.35,RS,Porto Alegre,Sul,2022-11-09,17.64,15.272986301369862,-2.3049315068493144
2022,314,19.09,82.77,0.04,RS,Porto Alegre,Sul,2022-11-10,19.09,15.28008219178082,-0.8549315068493151
2022,314,19.09,82.77,0.04,RS,Porto Alegre,Sul,2022-11-10,19.09,15.292027397260274,-0.8549315068493151
2022,315,20.06,85.45,0.08,RS,Porto Alegre,Sul,2022-11-11,397.3375166944806,15.306630136986302,0.11506849315068379
2022,315,20.06,85.45,0.08,RS,Porto Alegre,Sul,2022-11-11,397.3375166944806,15.32208219178082,0.11506849315068379
2022,316,21.69,89.1,0.31,RS,Porto Alegre,Sul,2022-11-12,461.9148389039157,15.342000000000002,1.7450684931506864
2022,316,21.69,89.1,0.31,RS,Porto Alegre,Sul,2022-11-12,461.9148389039157,15.359397260273973,1.7450684931506864
2022,317,22.96,88.0,12.4,RS,Porto Alegre,Sul,2022-11-13,443.333849297194,15.38027397260274,3.015068493150686
2022,317,22.96,88.0,12.4,RS,Porto Alegre,Sul,2022-11-13,443.333849297194,15.399808219178084,3.015068493150686
2022,318,22.81,79.42,4.13,RS,Porto Alegre,Sul,2022-11-14,312.9133379462079,15.418931506849315,2.865068493150684
2022,318,22.81,79.42,4.13,RS,Porto Alegre,Sul,2022-11-14,312.9133379462079,15.450246575342467,2.865068493150684
2022,319,20.67,70.15,0.34,RS,Porto Alegre,Sul,2022-11-15,210.3628552221041,15.475698630136987,0.7250684931506868
2022,319,20.67,70.15,0.34,RS,Porto Alegre,Sul,2022-11-15,210.3628552221041,15.501808219178082,0.7250684931506868
2022,320,20.89,72.08,0.0,RS,Porto Alegre,Sul,2022-11-16,228.59142483468992,15.528520547945208,0.9450684931506856
2022,320,20.89,72.08,0.0,RS,Porto Alegre,Sul,2022-11-16,228.59142483468992,15.547671232876711,0.9450684931506856
2022,321,21.27,72.35,0.0,RS,Porto Alegre,Sul,2022-11-17,231.60286978903108,15.56786301369863,1.3250684931506846
2022,321,21.27,72.35,0.0,RS,Porto Alegre,Sul,2022-11-17,231.60286978903108,15.591753424657533,1.3250684931506846
2022,322,20.99,75.33,0.01,RS,Porto Alegre,Sul,2022-11-18,262.3028606348765,15.614876712328766,1.0450684931506835
2022,322,20.99,75.33,0.01,RS,Porto Alegre,Sul,2022-11-18,262.3028606348765,15.640054794520548,1.0450684931506835
2022,323,22.5,74.13,0.0,RS,Porto Alegre,Sul,2022-11-19,250.90083860104158,15.669369863013701,2.555068493150685
2022,323,22.5,74.13,0.0,RS,Porto Alegre,Sul,2022-11-19,250.90083860104158,15.697698630136985,2.555068493150685
2022,324,23.4,76.07,0.0,RS,Porto Alegre,Sul,2022-11-20,272.9810765056581,15.72849315068493,3.4550684931506837
2022,324,23.4,76.07,0.0,RS,Porto Alegre,Sul,2022-11-20,272.9810765056581,15.757698630136986,3.4550684931506837
2022,325,24.21,79.98,0.93,RS,Porto Alegre,Sul,2022-11-21,321.6065638979603,15.789123287671233,4.265068493150686
2022,325,24.21,79.98,0.93,RS,Porto Alegre,Sul,2022-11-21,321.6065638979603,15.815260273972601,4.265068493150686
2022,326,22.75,86.9,25.69,RS,Porto Alegre,Sul,2022-11-22,424.0435846392403,15.837397260273972,2.805068493150685
2022,326,22.75,86.9,25.69,RS,Porto Alegre,Sul,2022-11-22,424.0435846392403,15.855013698630136,2.805068493150685
2022,327,20.24,81.77,1.39,RS,Porto Alegre,Sul,2022-11-23,342.00853736022566,15.865753424657534,0.2950684931506835
2022,327,20.24,81.77,1.39,RS,Porto Alegre,Sul,2022-11-23,342.00853736022566,15.871945205479452,0.2950684931506835
2022,328,20.35,76.27,0.03,RS,Porto Alegre,Sul,2022-11-24,272.20671802718215,15.87843835616438,0.4050684931506865
2022,328,20.35,76.27,0.03,RS,Porto Alegre,Sul,2022-11-24,272.20671802718215,15.887534246575342,0.4050684931506865
2022,329,20.23,78.84,0.01,RS,Porto Alegre,Sul,2022-11-25,302.9411163124271,15.896301369863016,0.2850684931506855
2022,329,20.23,78.84,0.01,RS,Porto Alegre,Sul,2022-11-25,302.9411163124271,15.90627397260274,0.2850684931506855
2022,330,21.99,83.33,0.11,RS,Porto Alegre,Sul,2022-11-26,366.3706755250445,15.921068493150683,2.0450684931506835
2022,330,21.99,83.33,0.11,RS,Porto Alegre,Sul,2022-11-26,366.3706755250445,15.931260273972603,2.0450684931506835
2022,331,22.89,81.06,0.04,RS,Porto Alegre,Sul,2022-11-27,334.7949188099072,15.943917808219178,2.9450684931506856
2022,331,22.89,81.06,0.04,RS,Porto Alegre,Sul,2022-11-27,334.7949188099072,15.9613698630137,2.9450684931506856
2022,332,22.0,80.53,0.25,RS,Porto Alegre,Sul,2022-11-28,326.711339454473,15.976383561643836,2.055068493150685
2022,332,22.0,80.53,0.25,RS,Porto Alegre,Sul,2022-11-28,326.711339454473,16.005315068493154,2.055068493150685
2022,333,22.69,81.59,0.27,RS,Porto Alegre,Sul,2022-11-29,341.93303677675243,16.03613698630137,2.7450684931506864
2022,333,22.69,81.59,0.27,RS,Porto Alegre,Sul,2022-11-29,341.93303677675243,16.07813698630137,2.7450684931506864
2022,334,23.58,81.78,0.39,RS,Porto Alegre,Sul,2022-11-30,345.48934189714817,16.12257534246575,3.6350684931506834
2022,334,23.58,81.78,0.39,RS,Porto Alegre,Sul,2022-11-30,345.48934189714817,16.16178082191781,3.6350684931506834
2022,335,24.38,85.75,2.54,RS,Porto Alegre,Sul,2022-12-01,406.5228286523433,16.20317808219178,4.435068493150684
2022,335,24.38,85.75,2.54,RS,Porto Alegre,Sul,2022-12-01,406.5228286523433,16.242630136986303,4.435068493150684
2022,336,26.53,77.97,1.96,RS,Porto Alegre,Sul,2022-12-02,298.45435627315885,16.287972602739725,6.585068493150686
2022,336,26.53,77.97,1.96,RS,Porto Alegre,Sul,2022-12-02,298.45435627315885,16.33386301369863,6.585068493150686
2022,337,24.97,86.47,5.59,RS,Porto Alegre,Sul,2022-12-03,419.0089967760599,16.375479452054794,5.025068493150684
2022,337,24.97,86.47,5.59,RS,Porto Alegre,Sul,2022-12-03,419.0089967760599,16.410219178082194,5.025068493150684
